Question ID,Question Text,Category,Tag,N Responses,Avg Agreement (All),Median Agreement (All),Proportion Positive Sentiment,Proportion Negative Sentiment,All (Frequency),Do you feel like you understand yourself better after participating in this conversation?: -- (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Maybe a little (Frequency),Do you feel like you understand yourself better after participating in this conversation?: No (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Yes (Frequency),"Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): -- (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Mostly – I was able to mostly express my views on these topics, but did not have the chance to express a few things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): No – I was unable to express my views on these topics, and did not have the chance to express most things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Somewhat – I was able to somewhat express my views on these topics, but did not have the chance to express many things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Yes – I was able to fully express my views on these topics (Frequency)",How old are you?: 18-25 (Frequency),How old are you?: 26-35 (Frequency),How old are you?: 36-45 (Frequency),How old are you?: 46-55 (Frequency),How old are you?: 56-65 (Frequency),How old are you?: 65+ (Frequency),How old are you?: Less than 18 (Frequency),"Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: Equally concerned and excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More concerned than excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More excited than concerned (Frequency)",Please select your preferred language:: Arabic (Frequency),Please select your preferred language:: Chinese (China) (Frequency),Please select your preferred language:: English (Frequency),Please select your preferred language:: French (Frequency),Please select your preferred language:: Hindi (Frequency),Please select your preferred language:: Portuguese (Frequency),Please select your preferred language:: Russian (Frequency),Please select your preferred language:: Spanish (Frequency),What best describes where you live?: Rural (Frequency),What best describes where you live?: Suburban (Frequency),What best describes where you live?: Urban (Frequency),What is your gender?: Female (Frequency),What is your gender?: Male (Frequency),What is your gender?: Non-binary (Frequency),What is your gender?: Other / prefer not to say (Frequency),What religious group or faith do you most identify with?: Buddhism (Frequency),What religious group or faith do you most identify with?: Christianity (Frequency),What religious group or faith do you most identify with?: Hinduism (Frequency),What religious group or faith do you most identify with?: I do not identify with any religious group or faith (Frequency),What religious group or faith do you most identify with?: Islam (Frequency),What religious group or faith do you most identify with?: Judaism (Frequency),What religious group or faith do you most identify with?: Other religious group (Frequency),What religious group or faith do you most identify with?: Sikhism (Frequency),Would these things experts believe could help people make a positive difference in your life?: -- (Frequency),Would these things experts believe could help people make a positive difference in your life?: Maybe – these things might make some positive difference in my life (Frequency),Would these things experts believe could help people make a positive difference in your life?: No – these things won’t really make any difference in my life (Frequency),Would these things experts believe could help people make a positive difference in your life?: Yes – these things would definitely make a large positive difference in my life (Frequency)
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Economic impacts,High expenses,3,0.6400,0.6300,0.0000,0.3333,3,0,1,0,2,0,0,0,0,3,1,2,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Economic impacts,Higher taxes,1,0.6100,0.6100,0.0000,0.0000,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Economic impacts,Influences of capitalism,4,0.6325,0.6350,0.0000,0.0000,4,1,3,0,0,1,1,0,1,1,1,3,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,1,0,1,3,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Economic impacts,Insufficient economic policies,1,0.6500,0.6500,0.0000,0.0000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Economic impacts,Investment needs,2,0.6200,0.6200,0.0000,0.0000,2,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Economic impacts,Loss of faith in currency,1,0.5900,0.5900,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Economic impacts,Need for new industries or safety nets,1,0.6200,0.6200,0.0000,1.0000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Economic impacts,Pricing algorithms,1,0.6600,0.6600,0.0000,0.0000,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Academic cheating,6,0.6283,0.6300,0.0000,0.5000,6,0,1,0,5,0,1,0,0,5,4,2,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,1,0,2,4,3,3,0,0,0,3,0,1,1,0,0,1,0,3,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Academic dishonesty,2,0.6550,0.6550,0.0000,0.5000,2,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Decline in cognitive and critical thinking skills,11,0.6300,0.6300,0.0000,0.4545,11,2,5,0,4,2,2,0,2,5,3,5,1,1,0,1,0,6,2,3,1,3,7,0,0,0,0,0,0,5,6,7,4,0,0,0,3,0,5,2,0,1,0,0,4,1,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Decline in critical thinking,13,0.6300,0.6200,0.0000,0.2308,13,2,2,1,8,2,2,0,0,9,4,8,1,0,0,0,0,6,2,5,0,0,10,0,0,2,0,1,1,3,9,7,6,0,0,0,5,1,3,4,0,0,0,0,8,0,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Decline in educational quality,8,0.6150,0.6100,0.0000,0.6250,8,1,1,0,6,1,2,0,0,5,3,4,0,1,0,0,0,4,0,4,0,0,6,0,0,0,1,1,1,2,5,6,2,0,0,0,6,0,0,0,2,0,0,0,2,0,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Developmental impacts,3,0.6133,0.6000,0.0000,0.0000,3,0,0,0,3,0,1,0,0,2,1,0,1,1,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,1,2,0,3,0,0,0,1,2,0,0,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Educational challenges and needs,13,0.6254,0.6300,0.0000,0.4615,13,1,5,1,6,1,7,0,1,4,3,9,0,1,0,0,0,4,1,8,0,3,5,1,0,1,0,3,1,5,7,11,2,0,0,2,4,1,5,0,0,1,0,0,6,1,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Educational decline,2,0.5800,0.5800,0.0000,0.0000,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Effects on Education,13,0.6192,0.6400,0.0000,0.2308,13,1,2,2,8,1,4,0,1,7,5,4,4,0,0,0,0,10,0,3,0,1,10,0,0,1,0,1,0,3,10,6,7,0,0,0,8,0,3,1,0,1,0,0,9,1,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Effects on uneducated populations,3,0.5767,0.5700,0.0000,0.3333,3,0,0,0,3,0,0,0,1,2,0,2,0,1,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,3,1,2,0,0,0,1,1,0,1,0,0,0,0,2,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Impact on Art,9,0.6456,0.6400,0.0000,0.4444,9,0,6,1,2,0,4,0,0,5,5,4,0,0,0,0,0,5,2,2,0,1,4,1,0,0,1,2,1,3,5,7,2,0,0,0,0,0,7,1,0,1,0,0,5,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Intellectual decline,4,0.6125,0.6050,0.0000,0.5000,4,0,1,0,3,0,1,0,0,3,2,0,1,1,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,1,3,3,1,0,0,0,0,2,0,2,0,0,0,0,1,1,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Literacy trends,2,0.6150,0.6150,0.0000,0.0000,2,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Need for educator mastery of AI tools,1,0.6700,0.6700,0.0000,0.0000,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Personal development,2,0.5900,0.5900,0.0000,0.5000,2,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Public education deficiencies,2,0.6600,0.6600,0.0000,1.0000,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Educational impacts,Reliance on educational resources,8,0.6238,0.6350,0.0000,0.5000,8,1,1,0,6,1,1,0,0,6,3,2,3,0,0,0,0,3,2,3,0,0,6,1,0,0,1,0,0,4,4,2,6,0,0,0,7,0,0,1,0,0,0,0,3,0,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,AI and Automation Impact on Employment,16,0.6125,0.6200,0.0000,0.4375,16,2,3,0,11,2,3,1,0,10,6,6,3,1,0,0,0,7,2,7,0,1,13,0,1,1,0,0,3,7,6,9,7,0,0,0,6,1,2,5,2,0,0,0,7,1,8
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,AI assistance in jobs,1,0.6000,0.6000,0.0000,0.0000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Automation impact on employment,2,0.5850,0.5850,0.0000,0.0000,2,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Automation of labor,17,0.6047,0.6000,0.0000,0.2941,17,4,1,1,11,4,5,0,0,8,8,8,0,1,0,0,0,12,0,5,1,2,12,0,0,0,0,2,1,6,10,7,10,0,0,1,11,2,1,2,0,0,0,0,6,0,11
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Career emotional challenges,2,0.6150,0.6150,0.0000,0.0000,2,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Decline in employment opportunities,9,0.5889,0.6200,0.0000,0.3333,9,1,2,0,6,1,2,0,0,6,2,5,2,0,0,0,0,8,0,1,0,1,5,0,1,1,1,0,0,2,7,8,1,0,0,1,2,2,3,1,0,0,0,0,5,1,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Decline in human skills and need for upskilling,22,0.6195,0.6300,0.0000,0.3182,22,3,5,0,14,3,3,0,0,16,7,8,3,3,1,0,0,14,2,6,0,0,17,1,0,1,0,3,3,3,16,15,7,0,0,0,6,7,5,3,1,0,0,0,12,0,10
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Economic crisis due to unemployment,1,0.5800,0.5800,0.0000,1.0000,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Effects on manual labor,3,0.6100,0.6100,0.0000,0.6667,3,2,0,0,1,2,0,0,0,1,3,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,1,2,3,0,0,0,0,2,1,0,0,0,0,0,0,2,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Employment challenges,65,0.6142,0.6200,0.0000,0.4308,65,12,14,0,39,12,12,0,3,38,27,24,13,0,1,0,0,34,9,22,0,4,53,2,0,1,0,5,2,12,51,39,26,0,0,0,25,13,12,15,0,0,0,2,30,5,28
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Employment challenges related to skill adaptation,2,0.6250,0.6250,0.0000,0.0000,2,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Employment concerns,4,0.6050,0.6100,0.0000,0.2500,4,2,0,0,2,2,0,0,0,2,1,3,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,1,1,2,2,2,0,0,0,0,2,0,2,0,0,0,0,1,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Employment insecurity concerns,2,0.6400,0.6400,0.0000,0.5000,2,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Forced labor,1,0.5800,0.5800,0.0000,0.0000,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Human replacement,10,0.6080,0.6100,0.0000,0.2000,10,0,5,0,5,0,3,0,1,6,5,5,0,0,0,0,0,8,1,1,0,0,9,0,0,0,0,1,1,2,7,7,3,0,0,0,6,1,2,1,0,0,0,0,5,1,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Impact of automation on employment,14,0.6107,0.6050,0.0000,0.4286,14,2,4,1,7,2,3,0,0,9,4,8,0,1,1,0,0,9,0,5,0,0,13,0,0,0,0,1,2,2,10,7,7,0,0,0,6,3,3,2,0,0,0,0,4,0,10
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Impact on professions,3,0.6433,0.6500,0.0000,0.3333,3,0,2,0,1,0,0,0,0,3,1,2,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,1,2,1,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Job creation and employment strategies,4,0.5925,0.5850,0.0000,0.2500,4,1,2,0,1,1,1,0,0,2,3,1,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,1,1,2,1,1,3,0,0,0,1,0,3,0,0,0,0,0,2,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Job displacement and worker displacement,104,0.6130,0.6200,0.0000,0.2788,104,13,27,6,58,13,29,0,4,58,46,41,10,7,0,0,0,60,12,32,2,9,84,0,0,2,1,6,10,34,60,55,48,1,0,4,36,15,29,18,1,1,0,1,49,4,50
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Job loss due to AI automation,2,0.6400,0.6400,0.0000,0.0000,2,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Job loss in creative industries,4,0.6200,0.6250,0.0000,0.2500,4,1,3,0,0,1,0,0,0,3,1,2,0,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,2,0,0,0,0,0,2,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Job redundancy,1,0.6400,0.6400,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Job replacement,24,0.5971,0.6000,0.0833,0.2917,24,3,6,0,15,3,4,0,1,16,10,11,2,1,0,0,0,13,2,9,0,6,16,0,0,0,0,2,0,4,20,14,10,0,0,1,12,4,5,1,0,1,0,0,13,0,11
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Job security for AI-skilled individuals,1,0.6000,0.6000,0.0000,0.0000,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Monitoring AI to prevent job takeover,1,0.6400,0.6400,0.0000,0.0000,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Replacing human roles,9,0.6378,0.6400,0.0000,0.1111,9,1,4,0,4,1,3,0,0,5,4,5,0,0,0,0,0,6,0,3,0,0,8,0,0,1,0,0,0,4,5,6,3,0,0,0,5,1,2,1,0,0,0,0,5,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Shortage of human resources,2,0.6300,0.6300,0.0000,0.0000,2,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Unemployment issues,63,0.6073,0.6100,0.0000,0.5397,63,4,20,2,37,4,21,0,2,36,20,30,8,4,0,1,0,36,2,25,2,8,40,1,0,4,3,5,6,20,37,34,28,1,0,2,26,4,20,9,2,0,0,0,25,3,35
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Workforce Automation,20,0.6110,0.6100,0.0000,0.2000,20,2,3,0,15,2,8,0,0,10,10,8,2,0,0,0,0,12,1,7,0,2,16,0,0,1,0,1,1,4,15,11,9,0,0,0,9,2,2,7,0,0,0,0,7,0,13
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Employment and labor dynamics,Workforce retraining challenges,5,0.6160,0.6100,0.0000,0.2000,5,1,3,0,1,1,2,0,0,2,3,2,0,0,0,0,0,4,0,1,0,0,5,0,0,0,0,0,0,4,1,3,2,0,0,1,1,1,1,1,0,0,0,0,3,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Environmental concerns,Climate change effects,3,0.5833,0.5700,0.0000,0.3333,3,0,0,0,3,0,0,0,0,3,0,2,1,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,2,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Environmental concerns,Data storage land use,1,0.5600,0.5600,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Environmental concerns,Energy dependency and consumption,2,0.5900,0.5900,0.0000,0.0000,2,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Environmental concerns,Environmental issues,8,0.6150,0.6250,0.0000,0.5000,8,2,0,2,4,2,1,0,0,5,3,3,0,2,0,0,0,6,1,1,0,0,8,0,0,0,0,0,1,1,6,7,1,0,0,0,3,1,1,3,0,0,0,0,5,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Environmental concerns,Food shortage,1,0.6200,0.6200,0.0000,1.0000,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Environmental concerns,Lack of renewable energy sources,1,0.6200,0.6200,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Environmental concerns,Population and human activity decline,4,0.6025,0.6100,0.0000,0.2500,4,0,0,0,4,0,1,0,0,3,2,0,2,0,0,0,0,2,0,2,0,1,3,0,0,0,0,0,0,0,4,3,1,0,0,1,1,0,1,1,0,0,0,0,2,0,2
