Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5
8db6eab5-009c-4de1-99db-459fe7dc3f36,"I would be very worried if AI took over ""telling our story"" and our children were ""evangelized"" with a false and biased view of history, of any people or culture. It would be the best way to erase all human legacy if someone wanted it and I do not doubt that someone wants it, especially in times when man rises against man just for a couple of coins.",Negative,Impact on traditional storytelling and oral traditions,Loss of cultural heritage and legacy,Loss of historical and cultural knowledge,,
d1d5eaa6-8fd3-44a7-afdf-36fccad7ed4e,I would be worried about AI rewriting my culture's history and portraying it in a not so truthful manner,Neutral,Loss of historical and cultural knowledge,,,,
3053f621-3e4a-4fb5-8fc9-78af545dc514,I'm afraid of a monochromatic future where culture is something generalized and homogenized. I'm afraid of losing the magic of getting to know a new place and all the stories and little details attached to it that make all the difference.,Negative,Homogenization of culture,Loss of cultural identity and uniqueness,,,
4f40b47c-88b9-4580-bded-3560c19cff81,I'm afraid that communication will disappear.,Negative,Impact on cultural communication and language use,,,,
058ef555-ab09-4a37-a1ac-875af52ac66f,I'm worried about losing art and music with advanced AI. ,Negative,Erosion of traditional arts and crafts,Impact on artistic expression and creativity,Impact on traditional music and dance,,
70d2c862-95c6-4bb6-a8f2-928f6a7a0759,"I'm worried about losing my native language, traditional culture, food, customs to AI. If the AI is more biased towards the Western countries then the Asian countries are bound to have an impact on the way AI interprets Asian culture and vice versa

",Negative,Bias towards dominant languages and cultures,Homogenization of culture,Loss of cultural practices and customs,Loss of language diversity and dialects,
44ad287f-90d4-42c0-a495-b10f856a778f,"Language, specifically dialects.",Neutral,Loss of language diversity and dialects,,,,
142bac43-e829-4e3a-bd3f-172a5c1f1b43,Literary creative ideas that have lost their history.,Neutral,Impact on artistic expression and creativity,Loss of historical and cultural knowledge,,,
5997495a-36b4-4826-b429-0a5f143240bc,Losing the closeness between human beings.,Negative,Diminished human interaction and connection,,,,
ea0f553b-fbad-4a75-84e9-c55af42e6af2,Our national language.,Neutral,Loss of language diversity and dialects,,,,
d5d98575-df73-4c49-ae7a-9e7265d69206,People are forgetting their traditional values.,Negative,Loss of cultural values and morals,,,,
b3b0b4e3-132f-4626-97e9-40fe2080b3de,Politeness and hospitality.,Positive,Loss of cultural etiquette and social norms,,,,
8714ce55-9701-4331-b3d6-63a14ec6b4fe,Religion. And festivities,Neutral,Impact on religious and spiritual practices,Impact on traditional festivals and celebrations,,,
ba9772e2-2feb-4777-be87-17f4bbd26492,Respect of/for the elderly and being inhuman to crime,Negative,Loss of cultural values and morals,,,,
eb1d38b9-b4f8-4b50-b056-95cf1d72a7e9,Sense of Identity,Neutral,Loss of cultural identity and uniqueness,,,,
e2a41741-64f2-4c97-9dd0-1caad6f83589,"Some languages used by a small number of people are gradually dying out due to lack of ""big data""",Negative,Loss of language diversity and dialects,,,,
a147cc66-0175-4837-824e-450faab65f47,Spiritual quest and communication,Neutral,Impact on religious and spiritual practices,,,,
57cb4af4-69c2-4adc-a2e1-d1fdec501ad9,"That the arts like painting and writting that humans use to express themself and their emtions will be overtaken by mediocre, overpolished AI content. AI can only copy things but not create new ideas, new books. And creators of the original content will not get paid. ",Negative,Impact on artistic expression and creativity,,,,
40f5fcf5-901d-4b13-ad0e-d0eebae2abba,"That traditional art is lost, although I think that AI will serve to eliminate artists who are really not worth it (and who are the ones who are now crying about the use of AI)",Negative,Erosion of traditional arts and crafts,Impact on artistic expression and creativity,,,
ec8f595c-9c28-43dd-b1ea-470cd4abf642,The accent of my local language,Neutral,Loss of language diversity and dialects,,,,
98d308d1-e98a-49ee-a337-bd8e3a8fc1f0,"The emotion and thoughts and the way the people think, that's not something that an AI can do the same way as humans",Neutral,Loss of empathy and compassion,Other,,,
2d3c4ca2-fac1-4c12-9556-62e2f7a12eb1,"The music of our culture, it uses basic instruments but beautiful beats band songs.",Positive,Impact on traditional music and dance,,,,
2758b1d0-995f-4743-b292-96ad7834e2f3,"The native american , as it is a bit wild and has ways of living that AI would love to replace happily.",Neutral,Homogenization of culture,Loss of cultural identity and uniqueness,,,
88b998ea-a04b-41bc-92e0-6f31bc3b0dea,The overall cultural things but not all like some of them for sure,Neutral,Other,,,,
ab7d1c2a-ebaf-40d2-b431-a58458d306c0,The perks of my language (Korean) that cannot really translate well to English. Lot of art and humor are generated within the possibility that my language gives.,Neutral,Impact on artistic expression and creativity,Loss of language diversity and dialects,,,
8e94aca5-c6cf-422d-860c-f278475ecb22,The silencing of a people's history.,Neutral,Loss of historical and cultural knowledge,,,,
a22e02fc-3db5-4d0a-84c8-876c10936c7e,Togetherness since nowadays catch up online and it could get worse with AI,Negative,Diminished human interaction and connection,Loss of cultural community and togetherness,,,
070fc25f-9955-444e-91a3-5f648aa235fa,"We already seem to have lost some of the core values, but I feel that advanced AI would actually be a better way to preserve the key tenets of our respective cultures.",Neutral,Other,,,,
525d9604-e51b-42b3-8237-f6358f160f26,decision-making bias in a Western way,Negative,Bias towards dominant languages and cultures,Homogenization of culture,,,
cfeb3689-010b-4715-ac10-849e711157cf,"disrespect for religion, values and ethics of each person",Negative,Loss of cultural values and morals,,,,
26e9cc8c-52d2-4a0a-9282-1a8f5bdae40e,freedom of individuality and expression.,Neutral,Other,,,,
246db2bd-397f-43a1-b22e-371335f6ea33,i think we would lose how much time we spent with family and natural engagement with others.,Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
3732e591-05d0-4797-b866-94d9c453769b,i think we would lose the ability to talk to eachother more than we already have,Negative,Diminished human interaction and connection,,,,
f4727de1-4b3e-414b-bb61-422a25e684f9,"in indonesia we have a culture called gotong royong, or cooperating with each other in reaching a supposed goals. That will be completely destroyed by AI where you do not seek human to help you achieve goals but a machine",Neutral,Impact on family and community bonds,Loss of cultural community and togetherness,,,
63107dff-06a2-4f1f-8174-d3e4122ac935,"less communication, less people interaction ",Negative,Diminished human interaction and connection,,,,
c5491c97-6125-4e82-8de4-dd6d882d0d47,loss of human contact.,Negative,Diminished human interaction and connection,,,,
f2662798-d139-4970-9e21-bedbca30cb9a,"spreading individualism lifestyle, westerns tends to live alone and that what I fear the most to be spreading in my culture",Neutral,Diminished human interaction and connection,Homogenization of culture,,,
3a5e7ce6-5b54-4889-81a4-b70d1782435f,the biased information by AI.,Negative,Bias towards dominant languages and cultures,Impact on cultural representation and inclusion,,,
0d356251-63ff-40e2-b2f7-5d7234ff9e8f,AI will make our culture lifeless,Negative,Homogenization of culture,,,,
80786345-36ca-4e9d-aadb-dc9c801947e8,Different philosophies of life.,Neutral,Other,,,,
dc015a89-9c1d-4b43-9a20-9d6f2ac29ea1,"Emotional thinking, spirit of sacrifice",Neutral,Loss of cultural values and morals,Loss of empathy and compassion,,,
2070eb8f-4d9c-49a5-983a-b3c3f9323ebb,"Family time, because of too much work and social media",Neutral,Impact on family and community bonds,,,,
3a794bb3-5ffe-4966-b269-a30a01419c01,Festival Features,Neutral,Impact on traditional festivals and celebrations,,,,
3557e96d-3b35-48ed-bb85-ab2f40a9a9dd,"I am scared that if AI gets advanced like this, then we will become self-sufficient and independent in all matters, which can cause family bonding to be lost. ",Neutral,Impact on family and community bonds,,,,
ecb56cd9-a3b8-4a19-8ad6-381eea5fd3fe,"I believe AI would make people forget if there was a significant cultural importance to my heritage. It will probably promote more of the westernized options out there more than traditional practices in my culture. It isn't AI's fault, it's human's we forget to be inclusive even in AI development ",Neutral,Bias towards dominant languages and cultures,Loss of cultural identity and uniqueness,,,
be9ee9a7-befa-48a6-97eb-66e0f85489af,I think AI can be trained according to the local culture also.,Neutral,Other,,,,
aa8bbe8b-081c-4df5-93d8-dfa2811256e0,I'm worried about losing the sense of community as A.I advance.,Negative,Loss of cultural community and togetherness,,,,
bbc81597-8fd0-4b3a-9b95-980ef1e3e859,"I'm worried about the idea of AI taking over humans, controlling them, ruining the world, and destroying humanity.",Negative,Other,,,,
2633971e-9781-4ac2-950d-942c54ff3c47,"It would be very biased towards the western city. Not towards the countryside or Africa, native communities, Asia. 

People are different in other places and that should be considered within AI",Neutral,Bias towards dominant languages and cultures,Other,,,
