Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
c9cff3eb-d7d5-439f-a89e-6ceaf83ba472,if it is understanding and empathetic. listens to your problems fully and provides help sincerely ,Neutral,Empathy and active listening,Supportiveness and helpfulness,,,,,,,,
4a4d00f9-5429-4b71-87de-6a7e6983aff2,they should not ask personal details and always maintain supreme trust,Negative,Confidentiality and privacy,,,,,,,,,
27779918-926e-4438-acdd-be64ca03bb95,"who isnt biased, follows the rules and giving judgments morraly based on facts",Neutral,Ability to provide factual and evidence-based advice,Moral and ethical behavior,Unbiased and objective advice,,,,,,,
fce28444-c1ab-4438-a8cb-7aac2aad3dd0,A grown up with expertise in certain field for example for health problems look for an experienced doctor who has dealt with that problem before,Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
98bb6785-a436-4b26-8515-8c6df0fdedb6,"Always doing what they say they will

Honesty even if the truth isn’t favourable ",Neutral,Honesty and integrity,Reliability and consistency,,,,,,,,
6fdc603b-b860-4d0f-8633-dfcdbbbcb01f,Being truthful and factual without believing in stereotypes along with not being racist.,Positive,Ability to provide factual and evidence-based advice,Honesty and integrity,,,,,,,,
b4f9437e-df29-46b4-a87d-b1b68aa27cde,"Experienced, unbiased, knowledgeable",Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
6ed0e567-aba5-4209-8591-5eae4f5becec,"He should be honest, punctual have faith in God and respectful as well",Neutral,Cultural understanding and respect,Honesty and integrity,Other,,,,,,,
18f0854f-febd-4a17-8c36-ae5f905f1e35,"Honest

Polite

Respectful

Empathetic ",Positive,Cultural understanding and respect,Empathy and active listening,Honesty and integrity,,,,,,,
a01fc1fa-d058-4192-a8d5-bc6fcb24b86e,"Honest, kind, helpful, and keep promises",Positive,Honesty and integrity,Reliability and consistency,Supportiveness and helpfulness,,,,,,,
c83cd3f7-2ec2-48f0-ab4b-8f6fbb3ab67a,If someone is consistent with his words and actions,Neutral,Consistency between words and actions,,,,,,,,,
80354120-d95c-4838-91fe-ad01a5388ca2,In difficult situations he will give some good opinions and support in bad times.,Positive,Supportiveness and helpfulness,,,,,,,,,
2ca16ff6-94a9-4ab5-a8c0-13ffe0ec3b77,"In my community , we value life experience more than anything else . Someone who had experienced something closely would be a great advisor over someone who has acquired knowledge through research and analysis ",Positive,Experience and wisdom,,,,,,,,,
7d57de5b-ba06-4ad2-b9fa-db827dfdf4a5,In my community i prefer honest friend who tell bitter thing also if its right for me Just be honest ,Negative,Honesty and integrity,,,,,,,,,
ebe283d0-435c-4232-9441-2412a316160e,"Reasonable,critical thinking,organized and forward planning.",Positive,Problem-solving skills,Unbiased and objective advice,,,,,,,,
7c86fcaa-8747-45e5-b4a0-70acf634a497,Someone who has a good reputation of keeping up with his words.,Neutral,Proven track record and reputation,,,,,,,,,
4c6b45a6-7115-4aac-827b-c0f261b1620d,Someone who has a good respect overall throughout his life. Without any crime background.,Neutral,Other,Proven track record and reputation,,,,,,,,
a965e66b-0c26-49fa-bca8-38bd458267bb,"Someone with experience, kindness, open to being a teacher and a learner.

",Positive,Experience and wisdom,Patience and understanding,,,,,,,,
ae97c111-612b-428f-b852-b39dab639a9a,"Supportive, fulfill the promise, on time, regularly interact, keep religious faith, repay loans taken  ",Positive,Reliability and consistency,Supportiveness and helpfulness,,,,,,,,
ad8bdb3f-f7a5-4aa5-93a4-2309123f29cf,Trust is depends on the action.If someone give promise to make it.So we can trust that person,Neutral,Consistency between words and actions,Reliability and consistency,,,,,,,,
99a6597a-b647-4dd7-a627-a557e31212a3,"Truthfulness, honesty, respect and kindness.

",Positive,Cultural understanding and respect,Honesty and integrity,,,,,,,,
9a4231e7-5be1-427b-ada7-60667b27a794,When one is unbiased when making judgments and gives truths based on evidence ,Neutral,Ability to provide factual and evidence-based advice,Unbiased and objective advice,,,,,,,,
5e0a3fbe-43f9-4d71-920f-b5fad35103da,When they are thoughtful for other cultures and can admit their mistakes or give us facts that are researched and not made up,Neutral,Ability to admit mistakes,Ability to provide factual and evidence-based advice,Cultural understanding and respect,,,,,,,
304b9199-f04a-46f8-a3b6-ef6cf84782fd,When they listen and don't judge you. ,Neutral,Empathy and active listening,Non-judgmental attitude,,,,,,,,
62482895-b956-40a0-9546-4ce14191e2ef,When this person is wise and has a lot of knowledge and useful correct information and advises it,Positive,Ability to provide factual and evidence-based advice,Experience and wisdom,Knowledge and expertise,,,,,,,
50fa192e-d90d-4776-b70d-3a8fa472b200,a good track record. Loyal and faithful to others. Truthful and hardworking,Positive,Honesty and integrity,Proven track record and reputation,,,,,,,,
5d2b4ffb-3a8e-4b0d-afad-9641bb4cf4d6,mostly that persons level of knowledge and understanding of the said topics and making the people understand them in quite easy way,Positive,Effective communication skills,Knowledge and expertise,,,,,,,,
11cf7611-6de0-48c2-b071-a6f44a492b87,"the age or knowledge sufficient for that person to give useful advice, for example, elderly people tend to be the type of person who generates confidence when asked for tips",Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
dbcfd3e6-da50-4715-90bc-aa92e1260421,"- Knowledge

- Credibility",Neutral,Knowledge and expertise,,,,,,,,,
9987b459-651e-45f0-bd54-28e0649889d1,"A person who knows how to learn and listen, who keeps on developing herself, keeps asking the difficult questions.",Positive,Empathy and active listening,Knowledge and expertise,,,,,,,,
732f9ff2-a69f-414c-9364-cae18f84d20e,"Always be honest, sincere and kind.",Positive,Honesty and integrity,,,,,,,,,
bf5e0c6b-34c3-45ca-85f4-5dbbfab22dbe,"Education, passion, transparency, good communication, expertise.",Positive,Effective communication skills,Knowledge and expertise,Transparency and openness,,,,,,,
7d384290-55b2-43a2-a8be-ecdde6bb779d,"He is knowledgeable, well-read, well-behaved, wise and insightful.",Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
5030051d-ec81-4d36-be16-665275bc44cb,"His specific traits such as honestly, unbiased behavior, and morality. ",Neutral,Honesty and integrity,Moral and ethical behavior,,,,,,,,
f3447ff7-8e6e-41df-b9df-80c33652907e,"How they handle matters when approached, and if they maintain the privacy of the matter. Overally the amount of cases or problems they've helped solve",Neutral,Confidentiality and privacy,Proven track record and reputation,,,,,,,,
719b7864-77f6-4141-805c-9a30f6ba40eb,"I think the main thing is:

•That he shows mastery in the subject

•That he uses a vocabulary enriched with words that are related to the subject consulted

•That he is specific and not replete

•That he uses clear language and is direct

•That he shows a high level of confidence

•That he is respectful",Neutral,Effective communication skills,Honesty and integrity,Knowledge and expertise,,,,,,,
3e0709a6-427f-45c2-8de8-7479c489cc63,It judge based on data ans scintifically.,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
0301aa10-88b7-41e2-b383-a89e6783e2fc,It should follow through on promises and commitments. There should be a sense of reliability ,Neutral,Accountability and responsibility,Reliability and consistency,,,,,,,,
b53f94b5-b123-4f6f-9c8e-5aa1d6cfa616,"Loyal, capable, responsible",Positive,Reliability and consistency,Supportiveness and helpfulness,,,,,,,,
4c0d904e-34e7-41d4-82f6-435525fda308,"Mainly, vast professional experience built over time with proven track record and achievements.",Positive,Experience and wisdom,Proven track record and reputation,,,,,,,,
0ef846ce-6dc8-4ce2-baa3-761444e16e7a,"Open communication, clear wording, knowledge.",Positive,Effective communication skills,Knowledge and expertise,,,,,,,,
d215fec4-48d7-430b-bf9d-004ea067311e,"Rich in knowledge, with practical work experience, understand the needs of ordinary people, and listen to everyone's voice",Positive,Empathy and active listening,Knowledge and expertise,,,,,,,,
c8014919-91ac-4800-8cef-33aad7a83180,Someone who doesn't lie and always keeps their word.,Positive,Consistency between words and actions,Honesty and integrity,,,,,,,,
75e1f669-e172-4d48-a80c-589642093cf3,Someone who has experience and expertise in a subject. ,Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
676991a0-838a-48ef-a799-caa28a6de012,Someone who has extensive experience in the area they are advising it,Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
8822acda-366b-4ae9-9149-a3a35f3a1472,That person who stands at the forefront of the community and helps those most in need,Positive,Commitment to the well-being of others,Leadership qualities,,,,,,,,
722ffc3d-74f1-40eb-9294-576650bbc431,"They're usually older than most residents in the neighborhood. They're the go-to person for disputes or information about developments in the community.

They usually have an impartial view about circumstances before they offer any verdicts.",Neutral,Experience and wisdom,Unbiased and objective advice,,,,,,,,
1338b4dd-3494-403b-ab92-f9884f8c02d9,"We usually seek the advice of our elders, since they have the most wisdom.",Neutral,Experience and wisdom,,,,,,,,,
b29ac726-1027-4096-89df-eb6587f434c7,"When they give honest answers. That is, when they don;t sugar coat and tell facts as they should be.",Neutral,Honesty and integrity,Transparency and openness,,,,,,,,
48846b3a-555f-458a-997e-4b7d3788ffd1,"authenticity, polite, straightforward, accepting mistakes",Positive,Ability to admit mistakes,Honesty and integrity,,,,,,,,
ec41813d-33ef-41b3-9e7b-388e28dd80b1,"being kind, polite, wise, helpful, caring, proactive, takes action",Positive,Effective communication skills,Supportiveness and helpfulness,,,,,,,,
f38dca05-20b9-44d0-9d15-842acc2436fd,first it has too be a good listener than provide advice,Neutral,Empathy and active listening,Other,,,,,,,,
2d7f4503-3359-402b-9457-0e44b85a4bfe,having a certain position in social life/reputation if the person has a history and generally provides good advice,Positive,Proven track record and reputation,,,,,,,,,
895b7fe8-d630-43f1-ac66-db7df8c3f1b0,"1. Experienced. This person has many years of experience in dealing with related issues

2. Stable personality. He will not suddenly get angry or change his mood suddenly",Neutral,Experience and wisdom,Trustworthiness over time,,,,,,,,
b7e5ccf4-da1d-4acc-b22b-02b973fbe6d9,Having an unbiased opinion which includes different point  of views,Neutral,Ability to provide multiple perspectives,Unbiased and objective advice,,,,,,,,
3d2ffa7d-9f32-4596-853a-866b8a195742,"Honesty, integrity, impartiality.",Positive,Honesty and integrity,,,,,,,,,
9854ac84-b5f6-46a7-9ec0-9470d0a5caa9,"Honesty, knowing what you know and not knowing what you don’t know;

Knowledgeable, all questions raised can be answered effectively",Positive,Honesty and integrity,Knowledge and expertise,Transparency and openness,,,,,,,
a964c763-d1cc-4f88-8aad-c2ca89ec8618,IF THE INFO PROVIDED IS ALWAYS ACCURATE AND PRECISE,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
a2457aa0-43b8-4af7-acd1-da27f63f1295,"If AI can provide answers based on verified sources, referring to factually correct information.",Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
7452ed4f-f467-41ca-829d-7008b45d4a75,Someone who provides appropriate answers with scientific values,Neutral,Ability to provide factual and evidence-based advice,Knowledge and expertise,,,,,,,,
5f4bc2fd-fb0a-4f27-a238-9d8f4b70d394,Someone who speaks honestly about what they know and what they don't.,Neutral,Honesty and integrity,Transparency and openness,,,,,,,,
99802513-d891-4443-a758-ce381f099c74,"Sometimes it is related to age. Older people in my community are generally considered wise and people seek them for advice. But also, people who have long experience in the topic or experts",Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
b04a2b5e-2f5e-49b3-bdf8-9e9766315584,"Truthful, Respectful, Keeps his word, hardworking, caring",Positive,Honesty and integrity,Reliability and consistency,,,,,,,,
09d60849-6b0e-411d-b4fe-cd05261e288f,"trust, honesty, accountability, reliability, sincerity",Positive,Accountability and responsibility,Honesty and integrity,Reliability and consistency,,,,,,,
